price,square,apartment_type,apartment_floor,total_floors,adress,metro_station,distance_to_station
13423100,"53,8",2-к. квартира,10,21,"ул. Озёрная, стр. 2.3",Озёрная,0.7
13494179,"58,5",2-к. квартира,3,15,"дер. Николо-Хованское, д. 5",Прокшино,0.8
17000000,39,1-к. квартира,3,9,"2-й Волконский пер., 1",Цветной бульвар,0.6
7450000,25,Квартира-студия,14,22,"рабочий пос. Новоивановское, б-р Эйнштейна, 1",,
28652280,"109,8",2-к. квартира,49,56,"пр-т Мира, д. 188Б, корп. 1",Ростокино,0.8
21000000,"74,6",3-к. квартира,9,16,"Зюзинская ул., 4к2",Зюзино,1.1
24543750,"65,5",2-к. квартира,23,41,"пр-д Шмитовский, вл. 39, корп. 5",Шелепиха,0.3
104000000,138,4-к. квартира,4,5,"Дегтярный пер., 10с3",Пушкинская,0.3
3150000,"13,3",Квартира-студия,1,12,"ул. Корнейчука, 16",Алтуфьево,1.5
47500000,"126,4",3-к. квартира,18,22,"Мытная ул., 40к2",Шаболовская,0.6
7762239,"44,5",2-к. квартира,9,9,"п. Филимонковское, дер. Староселье, стр. 5",,
770392260,"443,8",7-к. квартира,7,7,"1-й пер. Тружеников, 17А",Киевская,1.0
36564056,"111,3",3-к. квартира,11,14,"ул. Летная, вл. 95Б",Спартак,0.8
18652655,54,2-к. квартира,6,27,"наб. Нагатинская, вл. 10А, корп. В",Нагатинская,1.0
8600000,"17,2",Квартира-студия,1,5,"Дружинниковская ул., 11А",Краснопресненская,0.3
10150000,47,1-к. квартира,10,10,"пос. Коммунарка, ул. Александры Монаховой, 94к2",Бунинская аллея,2.1
15521000,"74,8",3-к. квартира,18,23,"Кавказский б-р, жилые дома",Кантемировская,1.3
59941697,"91,4",3-к. квартира,13,40,"пр-т Ленинградский, вл. 37, стр. R3",ЦСКА,0.9
10720000,"43,9",1-к. квартира,21,35,"ул. Лобачевского, д. 124, корп. 1",Аминьевская,0.6
11074970,"41,1",1-к. квартира,17,33,"жилой комплекс Сигнальный 16, к1/1",Владыкино,0.8
10931285,"58,6",2-к. квартира,12,17,"п. Десёновское, ш. Калужское, вл. 52Б, стр. 11",,
17415177,"66,1",3-к. квартира,3,13,"2-й Котляковский пер., вл. 1/1",Варшавская,0.9
9003771,"36,8",1-к. квартира,11,15,"п. Сосенское, дер. Николо-Хованское, кв-л 26, жилые дома",Прокшино,0.7
8900000,20,Квартира-студия,20,25,"Ясеневая ул., 12к1",Домодедовская,1.2
16850000,"46,8",2-к. квартира,6,15,"1-я ул. Машиностроения, 7",Дубровка,0.3
460604950,300,4-к. апартаменты,3,5,"Нащокинский пер., 7",Кропоткинская,0.4
160000000,124,2-к. апартаменты,43,77,"1-й Красногвардейский пр., 22с2",Международная,0.4
96000000,125,3-к. квартира,2,6,"ул. Остоженка, 27к2",Парк культуры,0.4
35000000,"95,8",3-к. квартира,12,19,"ул. Мельникова, 3к1",Волгоградский проспект,0.7
3400000,"14,3",Квартира-студия,1,14,"Краснодонская ул., 42",Братиславская,1.0
21290000,65,3-к. апартаменты,3,20,"ул. Зорге, вл. 9, корп. 1",Хорошёво,0.7
9200000,"56,2",2-к. квартира,13,24,"рабочий пос. Новоивановское, б-р Эйнштейна, 1",,
17500000,"37,7",1-к. квартира,13,17,"пр-д Проектриуемый No4062, вл. 6, стр. 3, 7, 9-13, 22, 23, 28-31",Технопарк,0.6
42873600,"81,2",Своб. планировка,13,14,"ул. Бахрушина, 11/48с2",Павелецкая,0.5
5300000,25,1-к. квартира,2,12,"ул. Авиаконструктора Миля, 14",Жулебино,0.2
13058932,"65,7",2-к. квартира,12,13,"п. Внуковское, дер. Рассказовка, уч. 13/2",Рассказовка,1.1
9280702,"25,4",Квартира-студия,18,33,"ул. Руставели, д. 8",Бутырская,0.4
5990000,"25,1",Квартира-студия,1,6,"2-я Кабельная ул., 10",Авиамоторная,0.3
4900000,"39,1",1-к. квартира,1,12,"Юго-Восточный административный округ, район Кузьминки, к4",Кузьминки,1.0
155636161,"182,5",4-к. квартира,1,4,"Большой Афанасьевский пер., 30",Арбатская,0.5
9500000,"46,9",2-к. квартира,12,14,"ул. Головачёва, 1к2",Люблино,2.7
9700000,"39,5",Своб. планировка,16,22,"пос. Московский, дер. Румянцево, д. 2, вл. 17Е",Саларьево,1.3
27844966,"77,9",4-к. квартира,9,33,"пр-д Причальный, вл. 8",Шелепиха,0.7
2650000,"16,6",Квартира-студия,2,23,"ул. Анны Ахматовой, 11к1",Рассказовка,0.2
15750000,56,2-к. квартира,19,25,"Муравская ул., 42к1",Пятницкое шоссе,1.3
15500000,"34,7",1-к. квартира,1,5,"Ходынская ул., 14",Улица 1905 года,0.7
12410000,"24,4",1-к. квартира,12,28,"ул. Академика Королёва, д. 21",Бутырская,0.7
14691360,"76,2",3-к. квартира,9,14,"пос. Сосенское, дер. Столбово, стр. 12",Коммунарка,1.9
12400000,"58,6",3-к. квартира,7,9,"ул. Фёдора Полетаева, 30",Кузьминки,1.2
14800000,62,3-к. квартира,8,14,"Братеевская ул., 27к2",Алма-Атинская,0.5
16500000,"56,5",2-к. квартира,7,16,"ул. Чичерина, 2/9",Бабушкинская,0.7
9959300,"23,5",Квартира-студия,8,12,"ул. Барклая, вл. 6, 6Т, стр. 1",Багратионовская,0.7
76761200,151,4-к. квартира,7,21,"наб. Симоновская, корп. 6",Автозаводская,1.2
9265906,"36,8",1-к. квартира,12,15,"дер. Николо-Хованское, д. 5",Прокшино,0.9
16118646,"74,5",3-к. квартира,7,15,"п. Сосенское, дер. Николо-Хованское, кв-л 26, жилые дома",Прокшино,0.7
17146350,"58,5",2-к. квартира,3,33,"2-й Нагатинский пр-д , вл. 2/2",Коломенская,1.4
3950000,"11,5",Квартира-студия,1,9,"3-й Новоподмосковный пер., 6",Войковская,1.1
16748760,"38,1",1-к. квартира,13,20,"жилой комплекс Западный Порт, корп. 4",Фили,0.3
10398006,"29,6",Квартира-студия,19,33,"ул. Руставели, вл. 14/3, корп. 1, стр. 1.2",Бутырская,0.3
49566838,"94,8",3-к. квартира,13,18,"ул. Летниковская, стр. 2",Павелецкая,0.7
14125687,"72,9",3-к. квартира,2,9,"п. Сосенское, кв-л No183",Коммунарка,1.9
82382978,152,4-к. квартира,13,19,"наб. Симоновская, корп. 5",Автозаводская,1.2
5500000,21,Апартаменты-студия,1,5,"2-я ул. Энтузиастов, 5к39",Андроновка,0.3
16997640,"53,8",2-к. квартира,14,22,"ул. Дегунинская, вл. 5А",Селигерская,0.8
11100000,64,2-к. квартира,28,28,"Волоколамское ш., 24к1",Стрешнево,0.2
13423100,"53,8",2-к. квартира,10,21,"ул. Озёрная, стр. 2.3",Озёрная,0.7
13494179,"58,5",2-к. квартира,3,15,"дер. Николо-Хованское, д. 5",Прокшино,0.8
17000000,39,1-к. квартира,3,9,"2-й Волконский пер., 1",Цветной бульвар,0.6
17532487,"66,1",3-к. квартира,3,13,"2-й Котляковский пер., вл. 1/1",Варшавская,0.9
7450000,25,Квартира-студия,14,22,"рабочий пос. Новоивановское, б-р Эйнштейна, 1",,
28652280,"109,8",2-к. квартира,49,56,"пр-т Мира, д. 188Б, корп. 1",Ростокино,0.8
21000000,"74,6",3-к. квартира,9,16,"Зюзинская ул., 4к2",Зюзино,1.1
24543750,"65,5",2-к. квартира,23,41,"пр-д Шмитовский, вл. 39, корп. 5",Шелепиха,0.3
104000000,138,4-к. квартира,4,5,"Дегтярный пер., 10с3",Пушкинская,0.3
20728200,"57,9",2-к. квартира,9,25,"Хорошевское ш., стр. 3",Беговая,0.5
3150000,"13,3",Квартира-студия,1,12,"ул. Корнейчука, 16",Алтуфьево,1.5
47500000,"126,4",3-к. квартира,18,22,"Мытная ул., 40к2",Шаболовская,0.6
7762239,"44,5",2-к. квартира,9,9,"п. Филимонковское, дер. Староселье, стр. 5",,
770392260,"443,8",7-к. квартира,7,7,"1-й пер. Тружеников, 17А",Киевская,1.0
36564056,"111,3",3-к. квартира,11,14,"ул. Летная, вл. 95Б",Спартак,0.8
18652655,54,2-к. квартира,6,27,"наб. Нагатинская, вл. 10А, корп. В",Нагатинская,1.0
3520000,12,Квартира-студия,1,9,"Туристская ул., 18",Планерная,1.0
13900000,"51,5",2-к. квартира,9,12,"Рязанский пр-т, 70к1",Выхино,0.6
8600000,"17,2",Квартира-студия,1,5,"Дружинниковская ул., 11А",Краснопресненская,0.3
10150000,47,1-к. квартира,10,10,"пос. Коммунарка, ул. Александры Монаховой, 94к2",Бунинская аллея,2.1
15521000,"74,8",3-к. квартира,18,23,"Кавказский б-р, жилые дома",Кантемировская,1.3
59941697,"91,4",3-к. квартира,13,40,"пр-т Ленинградский, вл. 37, стр. R3",ЦСКА,0.9
10720000,"43,9",1-к. квартира,21,35,"ул. Лобачевского, д. 124, корп. 1",Аминьевская,0.6
11074970,"41,1",1-к. квартира,17,33,"жилой комплекс Сигнальный 16, к1/1",Владыкино,0.8
10931285,"58,6",2-к. квартира,12,17,"п. Десёновское, ш. Калужское, вл. 52Б, стр. 11",,
17415177,"66,1",3-к. квартира,3,13,"2-й Котляковский пер., вл. 1/1",Варшавская,0.9
20858880,64,2-к. квартира,24,24,"ул. Барклая, вл. 6, 6Т, стр. 4",Багратионовская,0.6
17999999,50,2-к. квартира,2,14,"Николоямский пер., 3Ак4",Чкаловская,0.7
13475729,"55,4",2-к. квартира,2,33,"ш. Открытое, вл. 18/1, корп. 1.3",Бульвар Рокоссовского,0.9
